city_id,name,description,address,price,score,open_time,latitude,longitude,image_url
1,春天快捷酒店(金城路),嵩县,金城路东段大加油站东50米,,,,34.135474,112.092757,
1,洛阳饭店,涧西区,中州西路117号,,,,34.666183,112.391896,
1,洛阳麒御酒店,西工区,解放路19号(纱厂路地铁站E口步行170米),,,,34.679193,112.434510,
1,宜阳蓝天旅社,宜阳县,文化路23-5号(锦花购物广场),,,,34.517610,112.177009,
1,洛阳云龙旅馆,涧西区,西苑路99号(长安路地铁站E口步行170米),,,,34.662334,112.378983,
1,洛阳市涧西区彩云宾馆,涧西区,湖南路11号(卓阳科技园对面、三达公寓旁边),,,,34.660025,112.389675,
1,洛达快捷酒店,西工区,状元红路2号(国花路地铁站B口步行130米),,,,34.695997,112.427127,
1,洛阳明珠宾馆,涧西区,李家村南街62号(地铁上海市场站E口),,,,34.659898,112.387139,
1,花园宾馆(正骨医院店),瀍河回族区,启明南路74号,,,,34.693811,112.502329,
1,偃师金福客房,偃师区,城关镇洛神路与安泰巷交叉口向南50米,,,,34.720594,112.790616,
1,洛阳花都快捷客房,涧西区,衡山路65号,,,,34.683565,112.371388,
1,洛阳吉江之星快捷酒店,洛宁县,电站东门,,,,34.392516,111.696030,
1,汝阳轩源大酒店,汝阳县,城关镇人民路39号,,,,34.154446,112.476022,
1,鸿运宾馆(洛阳火车站店),西工区,纱厂北路与道南路交叉口,,,,34.685450,112.429412,
1,偃师同福客栈,偃师区,兴隆西路与民主路交叉口南40米,,,,34.726827,112.793542,
1,丰园酒店(洛阳火车站地铁站店),西工区,解放路北口4号(洛阳火车站地铁站B口步行100米),,,,34.683838,112.433886,
1,洛阳速九宾馆(火车站店),西工区,解放路17号(福利加油站隔壁),,,,34.680525,112.433826,
1,洛阳一兰宾馆(新都汇纱厂路地铁站店),西工区,金谷园街道解放路18号一兰宾馆院内后二楼,,,,34.680240,112.433689,
1,洛阳西雅图大酒店(牡丹广场王府井店),涧西区,周山路6号,,,,34.639432,112.406845,
1,洛阳华苑旅社,涧西区,西苑路东80米唐村32号,,,,34.662439,112.378821,
1,洛阳明扬宾馆,西工区,唐宫西路54号1栋中心医院北门正对面,,,,34.670122,112.428885,
1,洛宁西花坛宾馆(洛宁汽车站店),洛宁县,长虹路西花坛路口8号,,,,34.387716,111.642171,
1,森林氧吧主题宾馆(洛阳衡山路店),西工区,五洲国际B区1单元27栋127号,,,,34.704444,112.369659,
1,洛阳金地祥宾馆(谷水地铁站店),涧西区,谷水立交桥西50米,,,,34.685118,112.329478,
1,洛阳清雅时尚酒店,涧西区,河洛路徐家营社区对面,,,,34.599779,112.357925,
2,漯河如意客栈,郾城区,邙山路79号,,,,33.583803,114.052971,
2,碧海蓝天商务酒店,源汇区,五一路与建设路交叉口往北100米路东,,,,33.565519,114.030197,
2,漯河都市118主题酒店(漯河高铁西站黄河广场店),郾城区,黄河西路1180号(郾城房管局院内),,,,33.583829,113.996671,
2,漯河鑫源旅馆,郾城区,黄河路西段934号太行山桥北红绿灯十字路口东北角东10米,,,,33.583963,114.005370,
2,漯河红苹果快捷宾馆,召陵区,[],,,,33.567868,114.051347,
2,格莱优选酒店(丹尼斯超市人民路店),源汇区,人民路155号,,,,33.570227,114.035824,
2,金汉宫酒店(人民路),源汇区,人民西路八号,,,,33.569209,114.041207,
2,漯河华特精品酒店(新天地火车站店),源汇区,人民西路58号,,,,33.569371,114.039914,
2,昌建商务酒店,源汇区,公安街2号,,,,33.569891,114.042129,
2,时代商务酒店,召陵区,银鸽大道与人民路交叉口向西400米路北,,,,33.568596,114.065500,
2,凯悦酒店,源汇区,长江路1号,,,,33.571233,114.013690,
2,临颍梧栖语商务酒店,临颍县,临颖大道与新城路交叉口东南角中州商务酒店内,,,,33.829961,113.936337,
2,爱琴海主题酒店(黄河路店),郾城区,黄河路老大桥东200米路北,,,,33.584120,114.043421,
2,漯河光明旅馆,召陵区,光明中路与双汇路交叉口人东二巷17号,,,,33.565496,114.055530,
2,漯河盛鑫精品酒店,源汇区,五金灯饰建材城西南门西北50米,,,,33.555682,113.991682,
2,漯河茂鑫宾馆,源汇区,公安街门面房(火车站出站口向北100米),,,,33.573168,114.042990,
2,漯河喜度酒店(漯河火车站店),源汇区,人民西路(清真南寺楼下),,,,33.569349,114.040317,
2,紫锦宾馆(辽河路),郾城区,辽河路571号,,,,33.591442,114.011579,
2,七星商务酒店(淞江路),郾城区,淞江路与舟山路交叉口西南角(近会展中心、新玛特商场),,,,33.594597,114.035039,
2,银龙快捷宾馆,舞阳县,二环路与南京路交叉口,,,,33.444966,113.617427,
2,漯河乐途酒店(新天地步行街店),源汇区,人民路与泰山南路交叉口向南50米,,,,33.566996,114.024715,
2,漯河逸云宾馆,源汇区,柳江路柳江一巷一号,,,,33.558273,114.009965,
2,尚客优酒店(漯河辽河路丹尼斯广场店),郾城区,漯河市郾城区辽河路丹尼斯店往西300米(华山农贸市场北口),,,,33.590952,114.010795,
2,馨悦快捷宾馆(黄山路),郾城区,黄山路三院向北50米,,,,33.589032,114.020927,
2,漯河二姐妹旅社(双汇大厦店),召陵区,东方大市场2号3楼,,,,33.565547,114.060732,
3,镇平航天宾馆,镇平县,建设大道与航天大道交叉口东100米路南,,,,33.038988,112.212816,
3,南阳城乡快捷宾馆,卧龙区,百里奚南路1180号,,,,32.995998,112.506812,
3,南阳新旺宾馆,宛城区,枣林街467号,,,,32.977076,112.553793,
3,广顺宾馆,邓州市,交通路与康乐街交叉口东10米路北,,,,32.683526,112.077006,
3,邓州和泰旅馆,邓州市,健康街与团结路交叉口西南100米,,,,32.677890,112.112251,
3,南阳圆通宾馆,卧龙区,八一路三里桥五金机电城北门口,,,,33.001667,112.522026,
3,裕隆宾馆,邓州市,东一环和团结路交汇处东50米路南,,,,32.677788,112.111342,
3,南阳时代宾馆,卧龙区,234省道路东,,,,33.101054,112.591104,
3,方城简爱时尚客栈,方城县,张骞大道北段52号(盛世名人对面),,,,33.257067,113.026433,
3,宜家宾馆(南阳人民北路店),卧龙区,张衡街道太平庄社区55号,,,,33.024926,112.541668,
3,邓州东昇宾馆,邓州市,交通路康乐街24号,,,,32.683438,112.077351,
3,方城裕粮时尚商务酒店,方城县,凤瑞路中段粮油街1号(县政府斜对面),,,,33.254067,113.011316,
3,南阳物资大厦商务酒店(南阳火车站新华城市广场店),卧龙区,新华西路716号物资大厦1层,,,,32.998142,112.520542,
3,南阳光明宾馆,卧龙区,新华西路884号,,,,32.998116,112.517065,
3,长盛旅馆,邓州市,团结东路,,,,32.678058,112.112262,
3,南阳银湖宾馆(南阳理工学院店),宛城区,[],,,,32.978530,112.540192,
3,南阳飞翔旅馆,卧龙区,工农北路437号,,,,33.029213,112.548131,
3,南召新如意快捷宾馆,南召县,云阳镇建设北路8号(鸿运花园斜对面),,,,33.442955,112.740222,
3,邓州客源宾馆,邓州市,邓州交通路向内20米电子口19号,,,,32.682575,112.076470,
3,内乡锦江快捷宾馆,内乡县,菊潭大街154附近,,,,33.051926,111.845418,
3,南阳莱客宾馆,卧龙区,"高新区太平庄,人民路钱柜KTV北侧",,,,33.024847,112.540337,
3,淅川站南宾馆,淅川县,灌河路888生活电器广场对面站,,,,33.131532,111.486121,
3,南阳贵友宾馆,宛城区,工农路89号,,,,33.004250,112.543584,
3,圣都酒店(南阳火车站店),卧龙区,新华西路888号,,,,32.998215,112.516916,
3,方城财政宾馆,方城县,裕州北路中段389号,,,,33.257777,113.011155,
4,乐居商务快捷宾馆,息县,淮河南路102号,,,,32.341759,114.743588,
4,尚客优快捷酒店(信阳火车站天润广场店),浉河区,工区路247号,,,,32.125745,114.085817,
4,罗山县银利宾馆(罗山汽车站店),罗山县,幸运家园西门东北130米,,,,32.191855,114.530912,
4,光山泓润商务宾馆,光山县,弦山北路老供销社门面幸运庭院南侧,,,,32.019987,114.906462,
4,秀园假日宾馆(蓼城大道店),固始县,蓼城大道秀水路交叉口东北,,,,32.173174,115.657180,
4,信阳民族宾馆(信阳火车站天润广场店),浉河区,人民路180号(长途汽车站对面),,,,32.125113,114.083706,
4,信阳得金商务宾馆(信阳站天润广场店),浉河区,运输新村北院西南门西60米,,,,32.124628,114.085103,
4,新县祥和宾馆,新县,新集镇朝阳路火车站旁,,,,31.642527,114.886748,
4,万盛花园酒店(信阳罗山西亚丽宝广场店),罗山县,世序东路与行政中路161号,,,,32.202381,114.514170,
4,好运宾馆,平桥区,平中大街752号,,,,32.104159,114.126727,
4,光山农业商务宾馆,光山县,008县道德克士北20米,,,,32.013340,114.900808,
4,信阳越秀宾馆(信阳站店),浉河区,民权路与人民路交叉口万家灯火张李湾小区2号楼,,,,32.124820,114.081550,
4,信阳锦汇宾馆,浉河区,张李湾2号楼门面B3号,,,,32.125030,114.081937,
4,息县缘聚圆商务酒店,息县,五一路与谯楼街交叉口东南40米,,,,32.341671,114.755700,
4,罗山海东宾馆,罗山县,龙山大道中段,,,,32.191932,114.531868,
4,金城宾馆(龙山大道店),罗山县,龙山大道罗山汽车站北侧40米,,,,32.191912,114.529532,
4,星期天时尚快捷酒店(信阳师范学院店),浉河区,信阳师范大学博书苑东北侧60米,,,,32.138628,114.036574,
4,OYO交通宾馆,浉河区,人民路176号(汽车站对面),,,,32.124905,114.084207,
4,北京宾馆(礼节路),浉河区,民权路362号,,,,32.124122,114.080298,
4,粮贸精选酒店(淮滨白马广场店),淮滨县,南大街11号,,,,32.437751,115.399414,
4,潢川阳光花园宾馆,潢川县,环城路,,,,32.137019,115.050266,
4,万豪大酒店(商城店),商城县,温泉大道与黄柏山路交叉口西北,,,,31.796883,115.394614,
4,花园宾馆(司马光西路),光山县,花园西路,,,,32.009178,114.897411,
4,欧派·金帝大酒店,平桥区,南京路金三角往东200米路北,,,,32.125289,114.125763,
4,水利宾馆(花溪家庭居西),潢川县,跃进西路103号,,,,32.132060,115.037078,
5,清丰锦鸿宾馆(清丰亭公交车站店),清丰县,清风亭东汽车站北楼,,,,35.912513,115.103395,
5,台前金水宾馆,台前县,金水北路与人民路交叉口东北40米,,,,35.995742,115.857403,
5,柏维轻居酒店(建设中路濮阳市中心广场店),华龙区,建设中路20号,,,,35.757967,115.039523,
5,忆江南酒店华尔尼,华龙区,京开大道与黄河中路交叉口北,,,,35.772736,115.045199,
5,欧雅风格酒店,清丰县,乾坤路与政通大道口向西400米路南,,,,35.913252,115.097489,
5,濮阳飞龙旅馆,华龙区,京开大道中段328号,,,,35.770438,115.044499,
5,天悦假日酒店(濮阳汽车站店),华龙区,京开大道中段路东395号,,,,35.761875,115.043536,
5,京开宾馆,华龙区,京开大道402号,,,,35.767934,115.044292,
5,皇家风情主题宾馆,华龙区,黄河路与滨河路交叉口北400米,,,,35.774047,115.053745,
5,南乐昌盛快捷宾馆,南乐县,光明路232号,,,,36.080864,115.207626,
5,柳格招待所,清丰县,人和大道与015县道交叉口东北100米,,,,35.845497,115.124332,
5,濮阳五洲宾馆,华龙区,开州路中段331号,,,,35.758410,115.026644,
5,臻享住·京龙国际酒店,华龙区,京开道新华书店南200米路西(京开大道176号),,,,35.762429,115.042483,
5,华都宾馆(濮阳东站店),华龙区,黄河东路与106国道交叉口向西500米路南,,,,35.762222,115.110971,
5,濮阳天天假日酒店,华龙区,中原中路382号,,,,35.781809,115.019617,
5,假日港湾商务酒店(中原中路),华龙区,中原中路42号,,,,35.780736,115.046721,
5,濮阳腾飞公寓,华龙区,华阳街往西300米(京龙如家宾馆后面),,,,35.768311,115.042132,
5,甲元商务酒店,华龙区,大庆路与五一东路交叉口北200米路西(近油田第三高级中学),,,,35.783116,115.077738,
5,蜗居时尚酒店(濮阳黄河路汽车站店),华龙区,黄河东路14号,,,,35.772192,115.046460,
5,仁祥酒店(京开大道店),华龙区,京开大道364号,,,,35.769709,115.044416,
5,维港快捷酒店(开州中路),华龙区,开州中路241号,,,,35.769276,115.026482,
5,清丰好再来宾馆,清丰县,顿丘大道与春晖路交叉口西北40米,,,,35.912918,115.104089,
5,聚和宾馆(市第三中学店),华龙区,古城路与金水巷交叉口西北40米,,,,35.755041,115.021652,
5,顺驿公寓(西白仓南街店),华龙区,胜利路与光明街交叉口向西50米路南西白仓前合村,,,,35.767386,115.040722,
5,7天智选酒店(清丰文化路北欧小镇店),清丰县,文化路与政通大道交叉口东北角北欧小镇2号楼,,,,35.894864,115.100363,
6,金源宾馆(步行街),湖滨区,步行街建干路14号楼,,,,34.780131,111.201189,
6,幸福宾馆(春水街店),义马市,春水街东段10号,,,,34.741782,111.878573,
6,舒馨宾馆(三门峡崤山西路店),湖滨区,崤山西路,,,,34.787228,111.172705,
6,三门峡舒馨旅店,湖滨区,六峰南路与崤山西路交叉口西南80米,,,,34.774626,111.194308,
6,劳动宾馆,湖滨区,黄河东路与东风南路交汇处西路北,,,,34.769379,111.223013,
6,开心时尚酒店(三门峡火车站店),湖滨区,崤山路13号,,,,34.761387,111.222255,
6,金玫瑰大酒店(渑池店),渑池县,会盟路中段北侧1号,,,,34.766802,111.765954,
6,水叮咚洗浴酒店(三门峡市政府店),湖滨区,六峰路文明商业街综合楼1-3层,,,,34.777211,111.196132,
6,清雅快捷宾馆,灵宝市,尹溪路与金城大道交叉口路西,,,,34.515639,110.897548,
6,群英宾馆(灵宝火车站店),灵宝市,车站路火车站广场对面,,,,34.510940,110.897135,
6,义马乐家宾馆,义马市,春水街东段5号,,,,34.741917,111.878107,
6,三门峡东风快捷宾馆,湖滨区,黄河东路原东风百货楼4-5层(三门峡妇科医院东80米),,,,34.768278,111.224034,
6,义马康乐宾馆,义马市,春水街,,,,34.741871,111.878402,
6,尚客优酒店(三门峡火车站黄河路店),湖滨区,宋会中路178号,,,,34.766745,111.222732,
6,灵宝365宜居旅店,灵宝市,车站路与富士路交叉口西北角(尹庄吉庆楼隔壁),,,,34.512361,110.902198,
6,宝源大酒店,灵宝市,函谷路中段,,,,34.519120,110.891340,
6,灵宝亿家酒店(桃林购物广场长途汽车站店),灵宝市,涧西区管委会新灵西街老邮电局对面,,,,34.518920,110.873350,
6,三安宾馆(三门峡崤山路店),湖滨区,六峰路中医院斜对面,,,,34.774367,111.194117,
6,三门峡有间客栈,湖滨区,崤山东路北50米,,,,34.761021,111.226345,
6,义马恒安宾馆,义马市,春水街与子章街交叉口西60米,,,,34.741897,111.878248,
6,金瑞商务酒店(茅津北路),湖滨区,茅津北路316号,,,,34.774806,111.210006,
6,灵宝佳湘宾馆,灵宝市,盛祥国际,,,,34.517936,110.889478,
6,庆华商务宾馆,湖滨区,崤山路与宋会路交叉口北200米,,,,34.762896,111.222407,
6,义马光明宾馆,义马市,春水街6号,,,,34.741947,111.878044,
6,渑池迎宾馆(县政府店),渑池县,城关镇会盟路中段渑池迎宾馆6楼,,,,34.767424,111.763650,
7,济源天坛招待所,济源市,商业城4栋16号,,,,35.094982,112.573768,
7,济源谷堆山山庄,济源市,五龙口镇省庄村供电所西邻,,,,35.158201,112.694808,
7,尚客优快捷酒店(济源汽车站店),济源市,济水大街东段长途汽车站对面,,,,35.089783,112.628532,
7,客隆时尚快捷宾馆(济水大街店),济源市,东园南村二巷20号,,,,35.088355,112.596108,
7,济源市雅致精品酒店,济源市,济水大街与天坛路交叉口东100米路南,,,,35.092748,112.575655,
7,济源尚寝华谊酒店,济源市,济水大街东段85号(近愚公像),,,,35.089952,112.601879,
7,太行山宾馆,济源市,天坛路89号商业城3-9,,,,35.094783,112.573893,
7,济源鸿源宾馆,济源市,克井镇北辰路济源地税局克井分局对面,,,,35.159670,112.546044,
7,济源南湖·宾馆,济源市,西霞湖路53号,,,,34.919034,112.523611,
7,尚文快捷宾馆(八仙街店),济源市,八仙街东胡同西南一巷一号,,,,35.091244,112.582158,
7,济源市济钢宾馆,济源市,"济水大街,济钢大门西",,,,35.094208,112.562655,
7,济源布丁时尚快捷宾馆,济源市,沁园路与同心街交叉口向西100米,,,,35.077520,112.604208,
7,济源聚源快捷主题酒店,济源市,济水街道御驾街南十巷37号,,,,35.078840,112.599153,
7,济源纳华酒店(八仙街店),济源市,八仙街东南二巷8号,,,,35.091336,112.584233,
7,明玥宾馆(八仙街店),济源市,八仙街中段88号,,,,35.091502,112.582643,
7,济源明秀宾馆,济源市,民康街二巷1号,,,,35.092444,112.575281,
7,世纪酒店,济源市,沁园中路561号,,,,35.093710,112.608420,
7,济源英皇时尚酒店,济源市,御驾街南十巷36号,,,,35.078796,112.599564,
7,如家酒店(济源天坛路店),济源市,天坛北路28号,,,,35.102148,112.575128,
7,济源鹏鑫快捷宾馆,济源市,御驾村同心街南一巷36号,,,,35.077675,112.601325,
7,花园假日酒店,济源市,北海路中段,,,,35.098741,112.594537,
7,济源爱情岛主题酒店,济源市,御驾同心街16号,,,,35.077840,112.601958,
7,97公寓(济源职业技术学院店),济源市,御驾街南十巷中段路北,,,,35.077536,112.602323,
7,龙苑酒店(济水大街店),济源市,济水街道东园南一巷36号,,,,35.089003,112.594846,
7,易发宾馆,济源市,南潘村南二巷2号,,,,35.091705,112.563583,
8,弘捷酒店(许昌胖东来天使城店),魏都区,兴业路1974号,,,,34.038426,113.859358,
8,鄢陵桃园快捷宾馆,鄢陵县,胜利街52号,,,,34.100672,114.186474,
8,许昌华辰宾馆(胖东来生活广场店),魏都区,许继大道916号,,,,34.024178,113.810395,
8,钧都宾馆(一峰城市广场店),禹州市,药行街建材市场旁边,,,,34.148609,113.478845,
8,梦旅宾馆(曹魏古城生活广场店),魏都区,大同街1号,,,,34.021935,113.823206,
8,鄢陵温馨宾馆,鄢陵县,花都大道段665号,,,,34.091927,114.191155,
8,信鑫宾馆(01店),魏都区,许继大道地勘二院红绿灯向南路西300米,,,,34.020796,113.790724,
8,胜利宾馆(曹魏古城店),魏都区,大同街瑞丽美容美发用品旁,,,,34.021886,113.823314,
8,襄城芙蓉酒店,襄城县,紫云大道818号,,,,33.856515,113.506617,
8,大河锦华国际酒店,长葛市,长社东路,,,,34.224293,113.799486,
8,如家旗下-禹州画圣路UP华驿精选酒店,禹州市,三峰路与画圣路交叉口南50米路东,,,,34.150882,113.482088,
8,瑞丰宾馆(曹魏古城胖东来时代广场店),魏都区,许强花园北门西50米,,,,34.027501,113.815621,
8,月伴湾商务酒店(长葛市政府葛天源轻轨站店),长葛市,张辽路与泰山路交叉口南50米路西九楼(近市会议展览中心),,,,34.196745,113.815378,
8,尚优优快捷酒店(许昌向阳路胖东来店),魏都区,向阳路与光明路交汇处以北20米路东,,,,34.019934,113.803959,
8,许昌家庭宾馆,魏都区,八一路西段运河鑫城正对面,,,,34.039016,113.805374,
8,襄城金海湾宾馆,襄城县,迎宾路与新华路交叉口东南200米,,,,33.845306,113.489554,
8,尚客优宾馆(曹魏古城店),魏都区,铁东街38号,,,,34.024797,113.818607,
8,鄢陵花旗酒店,鄢陵县,安陵镇胜利街32号,,,,34.101358,114.186746,
8,紫阳商务酒店(长葛钟繇大道店),长葛市,东转盘南50米路东(汽车东站进站口),,,,34.222381,113.788676,
8,许昌三六九时尚宾馆,魏都区,七一路与凭心街交叉口东北角,,,,34.020460,113.824678,
8,星芮连锁酒店(许昌莲城大道店),魏都区,莲城大道中段路南759号,,,,34.022535,113.845403,
8,相府商务宾馆(许昌劳动路店),魏都区,北大街道劳动路19号,,,,34.037934,113.821356,
8,合青柠酒店(许昌胖东来生活广场许昌站店),魏都区,颍昌路387号,,,,34.019561,113.822887,
8,许昌长葛桃源商务酒店(东转盘店),长葛市,钟繇大道中段与朝阳路交叉口北160米,,,,34.222681,113.788653,
8,盛昌宾馆(胖东来金三角第十二中学店),建安区,"兴昌路与利民路交叉口,漓水金沙洗浴旁",,,,34.008300,113.846308,
9,温县腾云宾馆,温县,温泉镇菜园街65号老汽车站对面,,,,34.940673,113.086490,
9,心悦酒店(河南理工大学店),山阳区,世纪路理工大学南门对面西侧20米,,,,35.182656,113.262971,
9,焦作华隆宾馆,解放区,解放中路78号(恒基财富大厦对面),,,,35.241347,113.224652,
9,焦作7度青春公寓(4号店),山阳区,世纪路理工大学南门正对面,,,,35.182450,113.263868,
9,李万宾馆,山阳区,世纪路与迎宾路交叉口东南角,,,,35.182126,113.258708,
9,宜家快捷宾馆(黄河大道),武陟县,黄河大道南段汽车站东口斜对面,,,,35.084209,113.413603,
9,焦作爱的宾馆,解放区,影视城往西,,,,35.262112,113.203409,
9,焦作新华宾馆,解放区,解放中路与新华街交叉口西南40米,,,,35.241531,113.225964,
9,焦作聚鑫宾馆,山阳区,世纪大道理工大学东门对面卢堡村内,,,,35.189008,113.276948,
9,恒通宾馆(黄河大道),武陟县,朝阳二路173号,,,,35.093481,113.413548,
9,温县发财宾馆(温县客运中心站店),温县,古温大街236号,,,,34.943619,113.083461,
9,焦作长兴旅社,解放区,站前街139号,,,,35.224174,113.232074,
9,假日之星时尚酒店(森林动物园店),解放区,嘉禾屯门口,,,,35.217749,113.196575,
9,金土地宾馆(丰一路),解放区,金土地农产品市场北门旁,,,,35.204243,113.224476,
9,焦作黄家宾馆,山阳区,焦作师专对面200米10号,,,,35.213187,113.267754,
9,万家快捷酒店(焦作体育馆店),山阳区,名城路与解放东路交叉口西北160米,,,,35.248498,113.265337,
9,焦作清雅宾馆,山阳区,理工大学南门(世纪路27号),,,,35.182579,113.262248,
9,永威学苑宾馆,沁阳市,团结西路5号,,,,35.101756,112.922493,
9,焦作鑫鹏宾馆,解放区,映湖路2717号(龙源世家南门东20米),,,,35.202213,113.252092,
9,焦作吉祥快捷酒店,山阳区,太行中路53号,,,,35.250819,113.243424,
9,7天酒店(桑坡店),孟州市,新孟路桑坡段国家税务总局孟州市税务局南庄税务分局向南约150米,,,,34.910219,112.879502,
9,吉祥宾馆(焦作市山阳区财政局西),山阳区,师专西200米路北,,,,35.213373,113.267717,
9,孟州鑫达宾馆,孟州市,龙首街8号,,,,34.908105,112.781350,
9,舒馨旅馆,博爱县,团结路伟才幼儿园北200米路东,,,,35.166337,113.062904,
9,爱时尚宾馆,山阳区,世纪大道理工大学南门向西100米路南,,,,35.182435,113.261986,
10,开封思佳旅社(鼓楼食坊店),鼓楼区,徐府街75号,,,,34.796839,114.352366,
10,双宇商务主题酒店(开封鼓楼店),鼓楼区,中山路中段65号,,,,34.789511,114.350282,
10,巴洛克旅馆(兰考文明路店),兰考县,兰阳街道文明路与振兴路交叉口向东100米,,,,34.820888,114.804195,
10,隆祥宾馆(兴隆路店),杞县,城关镇兴隆路南段东侧,,,,34.547963,114.768970,
10,站前宾馆(车站路),兰考县,车站路89号,,,,34.816359,114.814989,
10,花猫青年旅舍(开封鼓楼广场西司夜市店),鼓楼区,西坡街10号,,,,34.794168,114.338445,
10,易捷快捷宾馆,龙亭区,夷山大街与电视塔南路交叉口东10米路南,,,,34.810294,114.313600,
10,尉氏金谷宾馆,尉氏县,建设路北段政协楼下,,,,34.415581,114.204374,
10,来远宾馆,杞县,西门大街与聂桥口街交叉口南200米,,,,34.550720,114.779238,
10,兰考尚寝梧桐树酒店(焦裕禄纪念馆火车站店),兰考县,"胜利路中国太平洋保险旁(近焦裕禄纪念园,人民广场)",,,,34.831773,114.830574,
10,宜居快捷酒店(开封府店),鼓楼区,迎宾路14号,,,,34.786438,114.340511,
10,兰考忆家快捷宾馆,兰考县,106国道与220国道交叉口往前200米,,,,34.861730,114.848215,
10,金明商务酒店,兰考县,堌阳镇106国道与240国道交叉口北60米路西,,,,34.961141,114.983792,
10,开封轩雅快捷酒店,龙亭区,东京大道河大新校区北门对面美食街北头,,,,34.826158,114.309397,
10,星海轻奢民宿(开封清明上河园店),龙亭区,西关北街9号,,,,34.810123,114.336004,
10,双源精品酒店(新河大店),龙亭区,夷山大街北段新河大东公寓小东门,,,,34.814840,114.315330,
10,开封天宇时尚酒店,鼓楼区,华夏大道45号大桥石化西隔壁附近,,,,34.765732,114.326534,
10,鼎立国际公寓(清明上河园鼓楼广场店)(金耀路分店),龙亭区,鼎立国际公寓,,,,34.815102,114.317176,
10,花猫青年旅舍(开封清明上河园宋都皇城旅游度假区店),龙亭区,西关北街180号附1号,,,,34.813466,114.336751,
10,杞县振兴宾馆,杞县,城关镇菜园村91号,,,,34.551093,114.769137,
10,开封福水宾馆,龙亭区,杏花营镇陇海一街64号(杏花营镇政府),,,,34.774719,114.259675,
10,行者无疆青年旅舍(开封清明上河园鼓楼夜市店),龙亭区,龙亭北路23号宋都皇城旅游度假区,,,,34.806933,114.355589,
10,开封宝洁宾馆(装修中),鼓楼区,小纸坊街75号开封府后门对面,,,,34.790793,114.347297,
10,青青快捷宾馆,龙亭区,东陈新街119号,,,,34.825773,114.309483,
10,青年快捷宾馆(开封鼓楼广场店),鼓楼区,中山路中段133号附1号,,,,34.788851,114.350694,
11,阳光快捷宾馆(商丘站店),梁园区,向阳路与民主中路交叉口东北100米,,,,34.441825,115.654625,
11,商丘家合宾馆(商丘站店),梁园区,火车站向西120米路北,,,,34.444465,115.654097,
11,商丘旭东住宿,梁园区,[],,,,34.429182,115.645210,
11,金缘宾馆,夏邑县,东二环路客运总站斜对面,,,,34.233602,116.157062,
11,鑫源宾馆(商丘火车站店),梁园区,站前路与向阳路交叉口南80米路东,,,,34.443568,115.654246,
11,商丘金程旅馆(市政府店),睢阳区,归德中路与长江东路交叉口北120米,,,,34.417488,115.658699,
11,金缘梦宾馆(建设路),宁陵县,建设路中段109(北关长途汽车站西200米路南),,,,34.453927,115.322770,
11,商丘伯仕快捷宾馆(院内拌面店),梁园区,团结西路伯仕小区院内,,,,34.437140,115.625779,
11,商丘圆缘宾馆(商丘站店),梁园区,金地广场A座11楼,,,,34.440825,115.652925,
11,希雅图连锁酒店(高铁站实验中学店),梁园区,凯旋中路89号,,,,34.429508,115.641973,
11,柘城银海温泉酒店,柘城县,兴中道22号附近,,,,34.076199,115.316058,
11,霞光酒店(商丘南站店),梁园区,富商大道商丘南站北180米,,,,34.410365,115.703019,
11,金鑫宾馆,梁园区,向阳路与站前路交叉口,,,,34.444167,115.653546,
11,建桥宾馆(商丘火车站店),梁园区,货场路与凯旋路交叉口凯旋商城1号楼,,,,34.444211,115.650316,
11,西街口商务宾馆,梁园区,凯旋北路辅路与胜利西路交叉口西南140米,,,,34.450088,115.651207,
11,和家宾馆(商丘师范学院店),梁园区,平原路与团结路交叉口向东100米路南,,,,34.435966,115.626507,
11,民权三星电竞宾馆,民权县,人民路41号,,,,34.646088,115.139705,
11,夏邑美易家商务快捷宾馆,夏邑县,一环路东段计生委对面,,,,34.236615,116.155370,
11,百信快捷宾馆(文化中路店),梁园区,文化中路蓝天医院后,,,,34.424646,115.645359,
11,商丘同福宾馆(商丘工学院店),睢阳区,中州路与长江路交叉口西50米路北,,,,34.416757,115.669980,
11,商丘阳阳宾馆,梁园区,平原中路,,,,34.438184,115.625384,
11,国花宾馆(商丘高铁站店),梁园区,花开富贵公寓楼5楼,,,,34.441021,115.649217,
11,欧兰特快捷宾馆(商丘团结路师范学院店),梁园区,团结路与桂林路交叉口东120米,,,,34.437012,115.629333,
11,商丘金宝宾馆,梁园区,平台镇木兰大道商丘学院南门斜对面,,,,34.397886,115.717345,
11,城市之家酒店(商丘民主路店),梁园区,民主路与君台路向北20米路西,,,,34.441158,115.605247,
12,汝南天鹅宾馆,汝南县,南海大道与梁祝大道交叉口向西,,,,32.998031,114.350824,
12,西平亿隆宾馆,西平县,中原大道与护城河路交叉口向南50米路东棠溪商城东大门对面,,,,33.376516,114.025936,
12,汝南艾尚农机宾馆(北门大街分店),汝南县,汝宁大街与梁祝大道交叉口向东,,,,33.003227,114.353565,
12,汝南汝宁客栈,汝南县,南海大道20号,,,,32.998009,114.353183,
12,正阳南湖宾馆(南环路分店),正阳县,南环城路126号步行街南头路南,,,,32.597961,114.395066,
12,平舆财政商务宾馆,平舆县,古槐镇解放街中段9号,,,,32.955930,114.642378,
